site_name,country,text_type,source,text,chars
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,"Question: What religion is linked to Clonmacnoise Monastic Site? Answer: Christianity. Structure type: Churches, round towers, crosses. Preservation: Good.",155
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,"Question: Tell me about Clonmacnoise Monastic Site. Answer: Site: Clonmacnoise Monastic Site. Country: Ireland. Continent: Europe. Era: 6th-12th century CE (midpoint 900 CE). Civilization: Early Christian Ireland. Religion: Christianity. Architecture: Medieval monastic stone. Material: Sandstone. Structure: Churches, round towers, crosses. Preservation: Good. Popularity: Moderate.",383
Clonmacnoise Monastic Site,Ireland,wiki_summary,wikipedia_rest,"Background (Clonmacnoise Monastic Site): Clonmacnoise or Clonmacnois is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Connacht.",301
Clonmacnoise Monastic Site,Ireland,qa,wikipedia_rest,"Question: Summarize Clonmacnoise Monastic Site. Answer: Clonmacnoise or Clonmacnois is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Connacht.",316
Clonmacnoise Monastic Site,Ireland,qa,wikipedia_rest,"Question: What is special about Clonmacnoise Monastic Site? Answer: Clonmacnoise or Clonmacnois is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Connacht.",328
Clonmacnoise Monastic Site,Ireland,wiki_extract,wikipedia_api,"Background (Clonmacnoise Monastic Site, Wikipedia extract): Clonmacnoise or Clonmacnois (Irish: Cluain Mhic N is) is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Connacht. Saint Ciar n founded the monastery in the ancient territory of U Maine at a point where the major east west land route (Slighe Mhor) meets the River Shannon after crossing the bogs of Central Ireland known as the Esker Riada. The strategic location of the monastery helped it become a major centre of religion, learning, craftsmanship and trade by the 9th century; and together with Clonard it was one of the most famous places in Ireland, visited by scholars from all over Europe. From the ninth until the eleventh century it was allied with the kings of Meath. Many of the high kings of Tara (ardr ) and of Conn",960
Clonmacnoise Monastic Site,Ireland,chat,wikipedia_api+csv,"User: Tell me about Clonmacnoise Monastic Site. Assistant: Clonmacnoise or Clonmacnois (Irish: Cluain Mhic N is) is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Con User: Where is it? Assistant: Clonmacnoise Monastic Site is in Ireland, Europe.",419
Clonmacnoise Monastic Site,Ireland,qa,wikipedia_api,"Question: Give a detailed overview of Clonmacnoise Monastic Site. Answer: Clonmacnoise or Clonmacnois (Irish: Cluain Mhic N is) is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Connacht. Saint Ciar n founded the monastery in the ancient territory of U Maine at a point where the major east west land ",474
Schönbrunn Palace,Austria,dossier,curated_csv,"Site: Schönbrunn Palace. Country: Austria. Continent: Europe. Era: 17th-18th century CE (midpoint 1740 CE). Civilization: Habsburg Monarchy. Religion: Christianity. Architecture: Baroque palace. Material: Stone, stucco. Structure: Palace with gardens. Preservation: Excellent. Popularity: High.",294
Schönbrunn Palace,Austria,qa,curated_csv,"Question: Where is Schönbrunn Palace? Answer: Schönbrunn Palace is in Austria, Europe.",86
Schönbrunn Palace,Austria,qa,curated_csv,"Question: What is the architecture of Schönbrunn Palace? Answer: Baroque palace using Stone, stucco.",100
Schönbrunn Palace,Austria,qa,curated_csv,"Question: What era is Schönbrunn Palace from? Answer: Schönbrunn Palace belongs to the 17th-18th century CE era, associated with Habsburg Monarchy.",147
Schönbrunn Palace,Austria,qa,curated_csv,Question: What religion is linked to Schönbrunn Palace? Answer: Christianity. Structure type: Palace with gardens. Preservation: Excellent.,139
Schönbrunn Palace,Austria,qa,curated_csv,"Question: Tell me about Schönbrunn Palace. Answer: Site: Schönbrunn Palace. Country: Austria. Continent: Europe. Era: 17th-18th century CE (midpoint 1740 CE). Civilization: Habsburg Monarchy. Religion: Christianity. Architecture: Baroque palace. Material: Stone, stucco. Structure: Palace with gardens. Preservation: Excellent. Popularity: High.",345
Schönbrunn Palace,Austria,wiki_summary,wikipedia_rest,"Background (Schönbrunn Palace): Sch nbrunn Palace was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn has its roots in an artesian well from which water was consumed by the court.",251
Schönbrunn Palace,Austria,qa,wikipedia_rest,"Question: Summarize Schönbrunn Palace. Answer: Sch nbrunn Palace was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn has its roots in an artesian well from which water was consumed by the court.",266
Schönbrunn Palace,Austria,qa,wikipedia_rest,"Question: What is special about Schönbrunn Palace? Answer: Sch nbrunn Palace was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn has its roots in an artesian well from which water was consumed by the court.",278
Schönbrunn Palace,Austria,wiki_extract,wikipedia_api,"Background (Schönbrunn Palace, Wikipedia extract): Sch nbrunn Palace (German: Schloss Sch nbrunn [ l s n b n] ) was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn (meaning ""beautiful spring"") has its roots in an artesian well from which water was consumed by the court. The 1,441-room Baroque palace is one of the most important architectural, cultural, and historic monuments in the country. The history of the palace and its vast gardens spans over 300 years, reflecting the changing tastes, interests, and aspirations of successive Habsburg monarchs. It has been a major tourist attraction since the mid-1950s. == History == In 1569, Holy Roman Emperor Maximilian II purchased a large floodplain of the Wien river beneath a hill, situated between Meidling and Hietzing. The former owner, in 1548, had erected a mansion called Katterburg. The emperor ordered the area to be fe",951
Schönbrunn Palace,Austria,chat,wikipedia_api+csv,"User: Tell me about Schönbrunn Palace. Assistant: Sch nbrunn Palace (German: Schloss Sch nbrunn [ l s n b n] ) was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn (meaning ""beautiful spring"") has its roots in an artesian well from which water was consumed by User: Where is it? Assistant: Schönbrunn Palace is in Austria, Europe.",401
Schönbrunn Palace,Austria,qa,wikipedia_api,"Question: Give a detailed overview of Schönbrunn Palace. Answer: Sch nbrunn Palace (German: Schloss Sch nbrunn [ l s n b n] ) was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn (meaning ""beautiful spring"") has its roots in an artesian well from which water was consumed by the court. The 1,441-room Baroque palace is one of the most important architectural, cultural, and historic monuments i",465
Chartres Cathedral,France,dossier,curated_csv,Site: Chartres Cathedral. Country: France. Continent: Europe. Era: 12th-13th century CE (midpoint 1220 CE). Civilization: Medieval France. Religion: Christianity. Architecture: Gothic cathedral architecture. Material: Limestone. Structure: High Gothic cathedral. Preservation: Excellent. Popularity: High.,305
Chartres Cathedral,France,qa,curated_csv,"Question: Where is Chartres Cathedral? Answer: Chartres Cathedral is in France, Europe.",87
Chartres Cathedral,France,qa,curated_csv,Question: What is the architecture of Chartres Cathedral? Answer: Gothic cathedral architecture using Limestone.,112
Chartres Cathedral,France,qa,curated_csv,"Question: What era is Chartres Cathedral from? Answer: Chartres Cathedral belongs to the 12th-13th century CE era, associated with Medieval France.",147
Chartres Cathedral,France,qa,curated_csv,Question: What religion is linked to Chartres Cathedral? Answer: Christianity. Structure type: High Gothic cathedral. Preservation: Excellent.,142
Chartres Cathedral,France,qa,curated_csv,Question: Tell me about Chartres Cathedral. Answer: Site: Chartres Cathedral. Country: France. Continent: Europe. Era: 12th-13th century CE (midpoint 1220 CE). Civilization: Medieval France. Religion: Christianity. Architecture: Gothic cathedral architecture. Material: Limestone. Structure: High Gothic cathedral. Preservation: Excellent. Popularity: High.,357
Chartres Cathedral,France,wiki_description,wikipedia_rest,Chartres Cathedral: Medieval cathedral in France.,49
Chartres Cathedral,France,wiki_summary,wikipedia_rest,"Background (Chartres Cathedral): Chartres Cathedral is a Catholic cathedral in Chartres, France, about 80 km southwest of Paris, and is the seat of the Bishop of Chartres. Dedicated in honour of the Virgin Mary, it was mostly constructed between 1194 and 1220. It stands on the site of at least five cathedrals that have occupied the site since the Diocese of Chartres was formed as an episcopal see in the 4th century. It is one of the best-known and most influential examples of High Gothic and Classic Gothic architecture. It was ",533
Chartres Cathedral,France,qa,wikipedia_rest,"Question: Summarize Chartres Cathedral. Answer: Chartres Cathedral is a Catholic cathedral in Chartres, France, about 80 km southwest of Paris, and is the seat of the Bishop of Chartres. Dedicated in honour of the Virgin Mary, it was mostly constructed between 1194 and 1220. It stands on the site of at least five cathedrals that have occupied the site since the Diocese of Chartres was formed as ",398
Chartres Cathedral,France,qa,wikipedia_rest,"Question: What is special about Chartres Cathedral? Answer: Chartres Cathedral is a Catholic cathedral in Chartres, France, about 80 km southwest of Paris, and is the seat of the Bishop of Chartres. Dedicated in honour of the Virgin Mary, it was mostly constructed between 1194 and 1220. It stands on the site of at least five cathedrals that have occupied the",360
